route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
45,3,t770-b1C5-sl3,"Sugarloaf Mills",,453,2517_shp,0,0
45,3,t776-b1C6-sl3,"Gwinnett Med RC",,454,2478_shp,0,0
45,3,t7A2-b1C6-sl3,"Sugarloaf Mills",,454,2517_shp,0,0
45,3,t7D0-b1C5-sl3,"Gwinnett Med RC",,453,2478_shp,0,0
45,3,t7FC-b1C5-sl3,"Sugarloaf Mills",,453,2517_shp,0,0
45,3,t802-b1C6-sl3,"Gwinnett Med RC",,454,2478_shp,0,0
45,4,t220-b1C3-sl4,"Sugarloaf Mills",,451,2517_shp,0,0
45,4,t226-b1C4-sl4,"Gwinnett Med RC",,452,2478_shp,0,0
45,4,t27A-b1C4-sl4,"Sugarloaf Mills",,452,2517_shp,0,0
45,4,t280-b1C3-sl4,"Gwinnett Med RC",,451,2478_shp,0,0
45,4,t2D4-b1C3-sl4,"Sugarloaf Mills",,451,2517_shp,0,0
45,4,t2DA-b1C4-sl4,"Gwinnett Med RC",,452,2478_shp,0,0
45,4,t32E-b1C4-sl4,"Sugarloaf Mills",,452,2517_shp,0,0
45,4,t334-b1C3-sl4,"Gwinnett Med RC",,451,2478_shp,0,0
45,4,t388-b1C3-sl4,"Sugarloaf Mills",,451,2517_shp,0,0
45,4,t38E-b1C4-sl4,"Gwinnett Med RC",,452,2478_shp,0,0
45,4,t3BA-b1C4-sl4,"Sugarloaf Mills",,452,2517_shp,0,0
45,4,t3E8-b1C3-sl4,"Gwinnett Med RC",,451,2478_shp,0,0
45,4,t414-b1C3-sl4,"Sugarloaf Mills",,451,2517_shp,0,0
45,4,t41A-b1C4-sl4,"Gwinnett Med RC",,452,2478_shp,0,0
45,4,t46E-b1C4-sl4,"Sugarloaf Mills",,452,2517_shp,0,0
45,4,t474-b1C3-sl4,"Gwinnett Med RC",,451,2478_shp,0,0
45,4,t4C8-b1C3-sl4,"Sugarloaf Mills",,451,2517_shp,0,0
45,4,t4CE-b1C4-sl4,"Gwinnett Med RC",,452,2478_shp,0,0
45,4,t522-b1C4-sl4,"Sugarloaf Mills",,452,2517_shp,0,0
45,4,t528-b1C3-sl4,"Gwinnett Med RC",,451,2478_shp,0,0
45,4,t57C-b1C3-sl4,"Sugarloaf Mills",,451,2517_shp,0,0
45,4,t582-b1C6-sl4,"Gwinnett Med RC",,454,2478_shp,0,0
45,4,t5AE-b1C6-sl4,"Sugarloaf Mills",,454,2517_shp,0,0
45,4,t5DC-b1C5-sl4,"Gwinnett Med RC",,453,2478_shp,0,0
45,4,t608-b1C5-sl4,"Sugarloaf Mills",,453,2517_shp,0,0
45,4,t60E-b1C6-sl4,"Gwinnett Med RC",,454,2478_shp,0,0
45,4,t662-b1C6-sl4,"Sugarloaf Mills",,454,2517_shp,0,0
45,4,t668-b1C5-sl4,"Gwinnett Med RC",,453,2478_shp,0,0
45,4,t6BC-b1C5-sl4,"Sugarloaf Mills",,453,2517_shp,0,0
45,4,t6C2-b1C6-sl4,"Gwinnett Med RC",,454,2478_shp,0,0
45,4,t716-b1C6-sl4,"Sugarloaf Mills",,454,2517_shp,0,0
45,4,t71C-b1C5-sl4,"Gwinnett Med RC",,453,2478_shp,0,0
45,4,t770-b1C5-sl4,"Sugarloaf Mills",,453,2517_shp,0,0
45,4,t776-b1C6-sl4,"Gwinnett Med RC",,454,2478_shp,0,0
45,4,t7A2-b1C6-sl4,"Sugarloaf Mills",,454,2517_shp,0,0
45,4,t7D0-b1C5-sl4,"Gwinnett Med RC",,453,2478_shp,0,0
45,4,t7FC-b1C5-sl4,"Sugarloaf Mills",,453,2517_shp,0,0
45,4,t802-b1C6-sl4,"Gwinnett Med RC",,454,2478_shp,0,0
45,5,t220-b1C3-sl5,"Sugarloaf Mills",,451,2517_shp,0,0
45,5,t226-b1C4-sl5,"Gwinnett Med RC",,452,2478_shp,0,0
45,5,t27A-b1C4-sl5,"Sugarloaf Mills",,452,2517_shp,0,0
45,5,t280-b1C3-sl5,"Gwinnett Med RC",,451,2478_shp,0,0
45,5,t2D4-b1C3-sl5,"Sugarloaf Mills",,451,2517_shp,0,0
45,5,t2DA-b1C4-sl5,"Gwinnett Med RC",,452,2478_shp,0,0
45,5,t32E-b1C4-sl5,"Sugarloaf Mills",,452,2517_shp,0,0
45,5,t334-b1C3-sl5,"Gwinnett Med RC",,451,2478_shp,0,0
45,5,t388-b1C3-sl5,"Sugarloaf Mills",,451,2517_shp,0,0
45,5,t38E-b1C4-sl5,"Gwinnett Med RC",,452,2478_shp,0,0
45,5,t3BA-b1C4-sl5,"Sugarloaf Mills",,452,2517_shp,0,0
45,5,t3E8-b1C3-sl5,"Gwinnett Med RC",,451,2478_shp,0,0
45,5,t414-b1C3-sl5,"Sugarloaf Mills",,451,2517_shp,0,0
45,5,t41A-b1C4-sl5,"Gwinnett Med RC",,452,2478_shp,0,0
45,5,t46E-b1C4-sl5,"Sugarloaf Mills",,452,2517_shp,0,0
45,5,t474-b1C3-sl5,"Gwinnett Med RC",,451,2478_shp,0,0
45,5,t4C8-b1C3-sl5,"Sugarloaf Mills",,451,2517_shp,0,0
45,5,t4CE-b1C4-sl5,"Gwinnett Med RC",,452,2478_shp,0,0
45,5,t522-b1C4-sl5,"Sugarloaf Mills",,452,2517_shp,0,0
45,5,t528-b1C3-sl5,"Gwinnett Med RC",,451,2478_shp,0,0
45,5,t57C-b1C3-sl5,"Sugarloaf Mills",,451,2517_shp,0,0
45,5,t582-b1C6-sl5,"Gwinnett Med RC",,454,2478_shp,0,0
45,5,t5AE-b1C6-sl5,"Sugarloaf Mills",,454,2517_shp,0,0
45,5,t5DC-b1C5-sl5,"Gwinnett Med RC",,453,2478_shp,0,0
45,5,t608-b1C5-sl5,"Sugarloaf Mills",,453,2517_shp,0,0
45,5,t60E-b1C6-sl5,"Gwinnett Med RC",,454,2478_shp,0,0
45,5,t662-b1C6-sl5,"Sugarloaf Mills",,454,2517_shp,0,0
45,5,t668-b1C5-sl5,"Gwinnett Med RC",,453,2478_shp,0,0
45,5,t6BC-b1C5-sl5,"Sugarloaf Mills",,453,2517_shp,0,0
45,5,t6C2-b1C6-sl5,"Gwinnett Med RC",,454,2478_shp,0,0
45,5,t716-b1C6-sl5,"Sugarloaf Mills",,454,2517_shp,0,0
45,5,t71C-b1C5-sl5,"Gwinnett Med RC",,453,2478_shp,0,0
45,5,t770-b1C5-sl5,"Sugarloaf Mills",,453,2517_shp,0,0
45,5,t776-b1C6-sl5,"Gwinnett Med RC",,454,2478_shp,0,0
45,5,t7A2-b1C6-sl5,"Sugarloaf Mills",,454,2517_shp,0,0
45,5,t7D0-b1C5-sl5,"Gwinnett Med RC",,453,2478_shp,0,0
45,5,t7FC-b1C5-sl5,"Sugarloaf Mills",,453,2517_shp,0,0
45,5,t802-b1C6-sl5,"Gwinnett Med RC",,454,2478_shp,0,0
45,6,t220-b1C3-sl6,"Sugarloaf Mills",,451,2517_shp,0,0
45,6,t226-b1C4-sl6,"Gwinnett Med RC",,452,2478_shp,0,0
45,6,t27A-b1C4-sl6,"Sugarloaf Mills",,452,2517_shp,0,0
45,6,t280-b1C3-sl6,"Gwinnett Med RC",,451,2478_shp,0,0
45,6,t2D4-b1C3-sl6,"Sugarloaf Mills",,451,2517_shp,0,0
45,6,t2DA-b1C4-sl6,"Gwinnett Med RC",,452,2478_shp,0,0
45,6,t32E-b1C4-sl6,"Sugarloaf Mills",,452,2517_shp,0,0
45,6,t334-b1C3-sl6,"Gwinnett Med RC",,451,2478_shp,0,0
45,6,t388-b1C3-sl6,"Sugarloaf Mills",,451,2517_shp,0,0
45,6,t38E-b1C4-sl6,"Gwinnett Med RC",,452,2478_shp,0,0
45,6,t3BA-b1C4-sl6,"Sugarloaf Mills",,452,2517_shp,0,0
45,6,t3E8-b1C3-sl6,"Gwinnett Med RC",,451,2478_shp,0,0
45,6,t414-b1C3-sl6,"Sugarloaf Mills",,451,2517_shp,0,0
45,6,t41A-b1C4-sl6,"Gwinnett Med RC",,452,2478_shp,0,0
45,6,t46E-b1C4-sl6,"Sugarloaf Mills",,452,2517_shp,0,0
45,6,t474-b1C3-sl6,"Gwinnett Med RC",,451,2478_shp,0,0
45,6,t4C8-b1C3-sl6,"Sugarloaf Mills",,451,2517_shp,0,0
45,6,t4CE-b1C4-sl6,"Gwinnett Med RC",,452,2478_shp,0,0
45,6,t522-b1C4-sl6,"Sugarloaf Mills",,452,2517_shp,0,0
45,6,t528-b1C3-sl6,"Gwinnett Med RC",,451,2478_shp,0,0
45,6,t57C-b1C3-sl6,"Sugarloaf Mills",,451,2517_shp,0,0
45,6,t582-b1C6-sl6,"Gwinnett Med RC",,454,2478_shp,0,0
45,6,t5AE-b1C6-sl6,"Sugarloaf Mills",,454,2517_shp,0,0
45,6,t5DC-b1C5-sl6,"Gwinnett Med RC",,453,2478_shp,0,0
45,6,t608-b1C5-sl6,"Sugarloaf Mills",,453,2517_shp,0,0
45,6,t60E-b1C6-sl6,"Gwinnett Med RC",,454,2478_shp,0,0
45,6,t662-b1C6-sl6,"Sugarloaf Mills",,454,2517_shp,0,0
45,6,t668-b1C5-sl6,"Gwinnett Med RC",,453,2478_shp,0,0
45,6,t6BC-b1C5-sl6,"Sugarloaf Mills",,453,2517_shp,0,0
45,6,t6C2-b1C6-sl6,"Gwinnett Med RC",,454,2478_shp,0,0
45,6,t716-b1C6-sl6,"Sugarloaf Mills",,454,2517_shp,0,0
45,6,t71C-b1C5-sl6,"Gwinnett Med RC",,453,2478_shp,0,0
45,6,t770-b1C5-sl6,"Sugarloaf Mills",,453,2517_shp,0,0
45,6,t776-b1C6-sl6,"Gwinnett Med RC",,454,2478_shp,0,0
45,6,t7A2-b1C6-sl6,"Sugarloaf Mills",,454,2517_shp,0,0
45,6,t7D0-b1C5-sl6,"Gwinnett Med RC",,453,2478_shp,0,0
45,6,t7FC-b1C5-sl6,"Sugarloaf Mills",,453,2517_shp,0,0
45,6,t802-b1C6-sl6,"Gwinnett Med RC",,454,2478_shp,0,0
45,7,t27A-b1C3-sl7,"Sugarloaf Mills",,451,2517_shp,0,0
45,7,t280-b1C4-sl7,"Gwinnett Med RC",,452,2478_shp,0,0
45,7,t2D4-b1C4-sl7,"Sugarloaf Mills",,452,2517_shp,0,0
45,7,t2DA-b1C3-sl7,"Gwinnett Med RC",,451,2478_shp,0,0
45,7,t32E-b1C3-sl7,"Sugarloaf Mills",,451,2517_shp,0,0
45,7,t334-b1C4-sl7,"Gwinnett Med RC",,452,2478_shp,0,0
45,7,t388-b1C4-sl7,"Sugarloaf Mills",,452,2517_shp,0,0
45,7,t38E-b1C3-sl7,"Gwinnett Med RC",,451,2478_shp,0,0
45,7,t3BA-b1C3-sl7,"Sugarloaf Mills",,451,2517_shp,0,0
45,7,t3E8-b1C4-sl7,"Gwinnett Med RC",,452,2478_shp,0,0
45,7,t414-b1C4-sl7,"Sugarloaf Mills",,452,2517_shp,0,0
45,7,t41A-b1C3-sl7,"Gwinnett Med RC",,451,2478_shp,0,0
45,7,t46E-b1C3-sl7,"Sugarloaf Mills",,451,2517_shp,0,0
45,7,t474-b1C4-sl7,"Gwinnett Med RC",,452,2478_shp,0,0
45,7,t4C8-b1C4-sl7,"Sugarloaf Mills",,452,2517_shp,0,0
45,7,t4CE-b1C3-sl7,"Gwinnett Med RC",,451,2478_shp,0,0
45,7,t522-b1C3-sl7,"Sugarloaf Mills",,451,2517_shp,0,0
45,7,t528-b1C4-sl7,"Gwinnett Med RC",,452,2478_shp,0,0
45,7,t57C-b1C4-sl7,"Sugarloaf Mills",,452,2517_shp,0,0
45,7,t582-b1C5-sl7,"Gwinnett Med RC",,453,2478_shp,0,0
45,7,t5AE-b1C5-sl7,"Sugarloaf Mills",,453,2517_shp,0,0
45,7,t5DC-b1C6-sl7,"Gwinnett Med RC",,454,2478_shp,0,0
45,7,t608-b1C6-sl7,"Sugarloaf Mills",,454,2517_shp,0,0
45,7,t60E-b1C5-sl7,"Gwinnett Med RC",,453,2478_shp,0,0
45,7,t662-b1C5-sl7,"Sugarloaf Mills",,453,2517_shp,0,0
45,7,t668-b1C6-sl7,"Gwinnett Med RC",,454,2478_shp,0,0
45,7,t6BC-b1C6-sl7,"Sugarloaf Mills",,454,2517_shp,0,0
45,7,t6C2-b1C5-sl7,"Gwinnett Med RC",,453,2478_shp,0,0
45,7,t716-b1C5-sl7,"Sugarloaf Mills",,453,2517_shp,0,0
45,7,t71C-b1C6-sl7,"Gwinnett Med RC",,454,2478_shp,0,0
45,7,t770-b1C6-sl7,"Sugarloaf Mills",,454,2517_shp,0,0
45,7,t776-b1C5-sl7,"Gwinnett Med RC",,453,2478_shp,0,0
45,7,t7A2-b1C5-sl7,"Sugarloaf Mills",,453,2517_shp,0,0
45,7,t7D0-b1C6-sl7,"Gwinnett Med RC",,454,2478_shp,0,0
50,2,t267-b1F5-sl2,"Doraville MARTA",,501,2440_shp,0,0
50,2,t26C-b1F6-sl2,"Sugarloaf Mills",,502,2535_shp,0,0
50,2,t285-b1F7-sl2,"Doraville MARTA",,503,2440_shp,0,0
50,2,t28A-b1F8-sl2,"Sugarloaf Mills",,504,2535_shp,0,0
50,2,t2CB-b1F6-sl2,"Doraville MARTA",,502,2440_shp,0,0
50,2,t2D0-b1F5-sl2,"Sugarloaf Mills",,501,2535_shp,0,0
50,2,t2E9-b1F8-sl2,"Doraville MARTA",,504,2440_shp,0,0
50,2,t2EE-b1F7-sl2,"Sugarloaf Mills",,503,2535_shp,0,0
50,2,t334-b1F6-sl2,"Sugarloaf Mills",,502,2535_shp,0,0
50,2,t34D-b1F7-sl2,"Doraville MARTA",,503,2440_shp,0,0
50,2,t352-b1F8-sl2,"Sugarloaf Mills",,504,2535_shp,0,0
50,2,t3B6-b1F7-sl2,"Sugarloaf Mills",,503,2535_shp,0,0
50,2,t3E8-b1F8-sl2,"Doraville MARTA",,504,2440_shp,0,0
50,2,t44C-b1F7-sl2,"Doraville MARTA",,503,2440_shp,0,0
50,2,t451-b1F8-sl2,"Sugarloaf Mills",,504,2535_shp,0,0
50,2,t4B0-b1F8-sl2,"Doraville MARTA",,504,2440_shp,0,0
50,2,t4B5-b1F7-sl2,"Sugarloaf Mills",,503,2535_shp,0,0
50,2,t514-b1F7-sl2,"Doraville MARTA",,503,2440_shp,0,0
50,2,t519-b1F8-sl2,"Sugarloaf Mills",,504,2535_shp,0,0
50,2,t578-b1F8-sl2,"Doraville MARTA",,504,2440_shp,0,0
50,2,t57D-b1F7-sl2,"Sugarloaf Mills",,503,2535_shp,0,0
50,2,t5E1-b1F8-sl2,"Sugarloaf Mills",,504,2535_shp,0,0
50,2,t5EB-b1F7-sl2,"Doraville MARTA",,503,2440_shp,0,0
50,2,t609-b1F9-sl2,"Doraville MARTA",,505,2440_shp,0,0
50,2,t64F-b1F8-sl2,"Doraville MARTA",,504,2440_shp,0,0
50,2,t654-b1F7-sl2,"Sugarloaf Mills",,503,2535_shp,0,0
50,2,t66D-b1FB-sl2,"Doraville MARTA",,507,2440_shp,0,0
50,2,t672-b1F9-sl2,"Sugarloaf Mills",,505,2535_shp,0,0
50,2,t6B3-b1F7-sl2,"Doraville MARTA",,503,2440_shp,0,0
50,2,t6B8-b1F8-sl2,"Sugarloaf Mills",,504,2535_shp,0,0
50,2,t6D1-b1F9-sl2,"Doraville MARTA",,505,2440_shp,0,0
50,2,t6D6-b1FB-sl2,"Sugarloaf Mills",,507,2535_shp,0,0
50,2,t717-b1F8-sl2,"Doraville MARTA",,504,2440_shp,0,0
50,2,t71C-b1F7-sl2,"Sugarloaf Mills",,503,2535_shp,0,0
50,2,t77B-b1F7-sl2,"Doraville MARTA",,503,2440_shp,0,0
50,2,t780-b1F8-sl2,"Transit Center",,504,2534_shp,0,0
50,2,t7D0-b1F8-sl2,"Doraville MARTA",,504,2524_shp,0,0
50,3,t267-b1F5-sl3,"Doraville MARTA",,501,2440_shp,0,0
50,3,t26C-b1F6-sl3,"Sugarloaf Mills",,502,2535_shp,0,0
50,3,t285-b1F7-sl3,"Doraville MARTA",,503,2440_shp,0,0
50,3,t28A-b1F8-sl3,"Sugarloaf Mills",,504,2535_shp,0,0
50,3,t2CB-b1F6-sl3,"Doraville MARTA",,502,2440_shp,0,0
50,3,t2D0-b1F5-sl3,"Sugarloaf Mills",,501,2535_shp,0,0
50,3,t2E9-b1F8-sl3,"Doraville MARTA",,504,2440_shp,0,0
50,3,t2EE-b1F7-sl3,"Sugarloaf Mills",,503,2535_shp,0,0
50,3,t334-b1F6-sl3,"Sugarloaf Mills",,502,2535_shp,0,0
50,3,t34D-b1F7-sl3,"Doraville MARTA",,503,2440_shp,0,0
50,3,t352-b1F8-sl3,"Sugarloaf Mills",,504,2535_shp,0,0
50,3,t3B6-b1F7-sl3,"Sugarloaf Mills",,503,2535_shp,0,0
50,3,t3E8-b1F8-sl3,"Doraville MARTA",,504,2440_shp,0,0
50,3,t44C-b1F7-sl3,"Doraville MARTA",,503,2440_shp,0,0
50,3,t451-b1F8-sl3,"Sugarloaf Mills",,504,2535_shp,0,0
50,3,t4B0-b1F8-sl3,"Doraville MARTA",,504,2440_shp,0,0
50,3,t4B5-b1F7-sl3,"Sugarloaf Mills",,503,2535_shp,0,0
50,3,t514-b1F7-sl3,"Doraville MARTA",,503,2440_shp,0,0
50,3,t519-b1F8-sl3,"Sugarloaf Mills",,504,2535_shp,0,0
50,3,t578-b1F8-sl3,"Doraville MARTA",,504,2440_shp,0,0
50,3,t57D-b1F7-sl3,"Sugarloaf Mills",,503,2535_shp,0,0
50,3,t5E1-b1F8-sl3,"Sugarloaf Mills",,504,2535_shp,0,0
