trip_id,arrival_time,departure_time,stop_id,stop_sequence
87990,12:29:00,12:29:00,20686,41
105914,12:46:00,12:46:00,20633,1
105914,,,20657,2
105914,,,20658,3
105914,,,20659,4
105914,,,20616,5
105914,12:54:00,12:54:00,20660,6
105914,,,20661,7
105914,12:59:00,12:59:00,20724,8
105914,,,20725,9
105914,13:03:00,13:03:00,20625,10
105914,,,20726,11
105914,,,20663,12
105914,,,20664,13
105914,,,20665,14
105914,,,20666,15
105914,13:13:00,13:13:00,20667,16
105914,,,20668,17
105914,,,20701,18
105914,,,20670,19
105914,13:17:00,13:17:00,20671,20
105914,,,20672,21
105914,,,20673,22
105914,,,20674,23
105914,13:24:00,13:24:00,20656,24
105914,13:34:00,13:34:00,20676,25
105914,,,20677,26
105914,13:43:00,13:43:00,20656,27
105914,,,20680,28
105914,,,20681,29
105914,,,20682,30
105914,13:48:00,13:48:00,20729,31
105914,13:52:00,13:52:00,23417,32
105914,,,20728,33
105914,,,20684,34
105914,,,20683,35
105914,,,20685,36
105914,14:02:00,14:02:00,20643,37
88005,06:30:00,06:30:00,20633,1
88005,,,20657,2
88005,,,20658,3
88005,,,20659,4
88005,,,20616,5
88005,06:38:00,06:38:00,20660,6
88005,,,20661,7
88005,06:43:00,06:43:00,20724,8
88005,,,20725,9
88005,06:47:00,06:47:00,20625,10
88005,,,20726,11
88005,,,20663,12
88005,,,20664,13
88005,,,20665,14
88005,,,20666,15
88005,06:57:00,06:57:00,20667,16
88005,,,20668,17
88005,,,20701,18
88005,,,20670,19
88005,07:01:00,07:01:00,20671,20
88005,,,20672,21
88005,,,20673,22
88005,,,20674,23
88005,07:08:00,07:08:00,20656,24
88005,07:18:00,07:18:00,20676,25
88005,,,20677,26
88005,07:27:00,07:27:00,20656,27
88005,,,20680,28
88005,,,20681,29
88005,,,20682,30
88005,07:32:00,07:32:00,20729,31
88005,,,23417,32
88005,07:36:00,07:36:00,20728,33
88005,,,20684,34
88005,,,20683,35
88005,,,20685,36
88005,,,20643,37
88005,07:46:00,07:46:00,20625,38
88005,,,20626,39
88005,07:50:00,07:50:00,20662,40
88005,,,20686,41
88005,07:55:00,07:55:00,20723,42
88006,08:10:00,08:10:00,20633,1
88006,,,20657,2
88006,,,20658,3
88006,,,20659,4
88006,,,20616,5
88006,08:18:00,08:18:00,20660,6
88006,,,20661,7
88006,08:23:00,08:23:00,20724,8
88006,,,20725,9
88006,08:27:00,08:27:00,20625,10
88006,,,20726,11
88006,,,20663,12
88006,,,20664,13
88006,,,20665,14
88006,,,20666,15
88006,08:37:00,08:37:00,20667,16
88006,,,20668,17
88006,,,20701,18
88006,,,20670,19
88006,08:41:00,08:41:00,20671,20
88006,,,20672,21
88006,,,20673,22
88006,,,20674,23
88006,08:48:00,08:48:00,20656,24
88006,08:58:00,08:58:00,20676,25
88006,,,20677,26
88006,09:07:00,09:07:00,20656,27
88006,,,20680,28
88006,,,20681,29
88006,,,20682,30
88006,09:12:00,09:12:00,20729,31
88006,,,23417,32
88006,09:16:00,09:16:00,20728,33
88006,,,20684,34
88006,,,20683,35
88006,,,20685,36
88006,,,20643,37
88006,09:26:00,09:26:00,20625,38
88006,,,20626,39
88006,09:30:00,09:30:00,20662,40
88006,,,20686,41
88006,09:35:00,09:35:00,20723,42
88007,09:52:00,09:52:00,20633,1
88007,,,20657,2
88007,,,20658,3
88007,,,20659,4
88007,,,20616,5
88007,10:00:00,10:00:00,20660,6
88007,,,20661,7
88007,10:05:00,10:05:00,20724,8
88007,,,20725,9
88007,10:09:00,10:09:00,20625,10
88007,,,20726,11
88007,,,20663,12
88007,,,20664,13
88007,,,20665,14
88007,,,20666,15
88007,10:19:00,10:19:00,20667,16
88007,,,20668,17
88007,,,20701,18
88007,,,20670,19
88007,10:23:00,10:23:00,20671,20
88007,,,20672,21
88007,,,20673,22
88007,,,20674,23
88007,10:30:00,10:30:00,20656,24
88007,10:40:00,10:40:00,20676,25
88007,,,20677,26
88007,10:49:00,10:49:00,20656,27
88007,,,20680,28
88007,,,20681,29
88007,,,20682,30
88007,10:54:00,10:54:00,20729,31
88007,,,23417,32
88007,10:58:00,10:58:00,20728,33
88007,,,20684,34
88007,,,20683,35
88007,,,20685,36
88007,,,20643,37
88007,11:08:00,11:08:00,20625,38
88007,,,20626,39
88007,11:12:00,11:12:00,20662,40
88007,,,20686,41
88007,11:17:00,11:17:00,20723,42
88009,15:00:00,15:00:00,20633,1
88009,,,20657,2
88009,,,20658,3
88009,,,20659,4
88009,,,20616,5
88009,15:08:00,15:08:00,20660,6
88009,,,20661,7
88009,15:13:00,15:13:00,20724,8
88009,,,20725,9
88009,15:17:00,15:17:00,20625,10
88009,,,20726,11
88009,,,20663,12
88009,,,20664,13
88009,,,20665,14
88009,,,20666,15
88009,15:27:00,15:27:00,20667,16
88009,,,20668,17
88009,,,20701,18
88009,,,20670,19
88009,15:31:00,15:31:00,20671,20
88009,,,20672,21
88009,,,20673,22
88009,,,20674,23
88009,15:38:00,15:38:00,20656,24
88009,15:48:00,15:48:00,20676,25
88009,,,20677,26
88009,15:57:00,15:57:00,20656,27
88009,,,20680,28
88009,,,20681,29
88009,,,20682,30
88009,16:02:00,16:02:00,20729,31
88009,16:06:00,16:06:00,23417,32
88009,,,20728,33
88009,,,20684,34
88009,,,20683,35
88009,,,20685,36
88009,,,20643,37
88009,16:16:00,16:16:00,20625,38
88009,,,20626,39
88009,16:20:00,16:20:00,20662,40
88009,,,20686,41
88009,16:25:00,16:25:00,20723,42
88010,16:40:00,16:40:00,20633,1
88010,,,20657,2
88010,,,20658,3
88010,,,20659,4
88010,,,20616,5
88010,16:48:00,16:48:00,20660,6
88010,,,20661,7
88010,16:53:00,16:53:00,20724,8
88010,,,20725,9
88010,16:57:00,16:57:00,20625,10
88010,,,20726,11
88010,,,20663,12
88010,,,20664,13
88010,,,20665,14
88010,,,20666,15
88010,17:07:00,17:07:00,20667,16
88010,,,20668,17
88010,,,20701,18
88010,,,20670,19
88010,17:11:00,17:11:00,20671,20
88010,,,20672,21
88010,,,20673,22
88010,,,20674,23
88010,17:18:00,17:18:00,20656,24
88010,17:28:00,17:28:00,20676,25
88010,,,20677,26
88010,17:37:00,17:37:00,20656,27
88010,,,20680,28
88010,,,20681,29
88010,,,20682,30
88010,17:42:00,17:42:00,20729,31
88010,17:46:00,17:46:00,23417,32
88010,,,20728,33
88010,,,20684,34
88010,,,20683,35
88010,,,20685,36
88010,,,20643,37
88010,17:56:00,17:56:00,20625,38
88010,,,20626,39
88010,18:00:00,18:00:00,20662,40
88010,,,20686,41
88010,18:05:00,18:05:00,20723,42
88011,18:22:00,18:22:00,20633,1
88011,,,20657,2
88011,,,20658,3
88011,,,20659,4
88011,,,20616,5
88011,18:30:00,18:30:00,20660,6
88011,,,20661,7
88011,18:35:00,18:35:00,20724,8
88011,,,20725,9
88011,18:39:00,18:39:00,20625,10
88011,,,20726,11
88011,,,20663,12
88011,,,20664,13
88011,,,20665,14
88011,,,20666,15
88011,18:49:00,18:49:00,20667,16
88011,,,20668,17
88011,,,20701,18
88011,,,20670,19
88011,18:53:00,18:53:00,20671,20
88011,,,20672,21
88011,,,20673,22
88011,,,20674,23
88011,19:00:00,19:00:00,20656,24
88011,19:10:00,19:10:00,20676,25
88011,,,20677,26
88011,19:19:00,19:19:00,20656,27
88011,,,20680,28
88011,,,20681,29
88011,,,20682,30
88011,19:24:00,19:24:00,20729,31
88011,19:28:00,19:28:00,23417,32
88011,,,20728,33
88011,,,20684,34
88011,,,20683,35
88011,,,20685,36
88011,,,20643,37
88011,19:38:00,19:38:00,20625,38
88011,,,20626,39
88011,19:42:00,19:42:00,20662,40
88011,,,20686,41
88011,19:47:00,19:47:00,20723,42
88014,07:00:00,07:00:00,20633,1
88014,,,20657,2
88014,,,20658,3
88014,,,20659,4
88014,,,20616,5
88014,07:03:00,07:03:00,20660,6
88014,,,20661,7
88014,07:08:00,07:08:00,20724,8
88014,,,20725,9
88014,07:12:00,07:12:00,20625,10
88014,,,20726,11
88014,,,20663,12
88014,,,20664,13
88014,,,20665,14
88014,,,20666,15
88014,07:22:00,07:22:00,20667,16
88014,,,20668,17
88014,,,20701,18
88014,,,20670,19
88014,07:26:00,07:26:00,20671,20
88014,,,20672,21
88014,,,20673,22
88014,,,20674,23
88014,07:33:00,07:33:00,20656,24
88014,07:43:00,07:43:00,20676,25
88014,,,20677,26
88014,07:52:00,07:52:00,20656,27
88014,,,20680,28
88014,,,20681,29
88014,,,20682,30
88014,07:57:00,07:57:00,20729,31
88014,,,23417,32
88014,,,20728,33
88014,,,20684,34
88014,,,20683,35
88014,,,20685,36
88014,,,20643,37
88014,08:11:00,08:11:00,20625,38
88014,,,20626,39
88014,08:15:00,08:15:00,20662,40
88014,,,20686,41
88014,08:20:00,08:20:00,20723,42
88159,08:36:00,08:36:00,20633,1
88159,,,20657,2
88159,,,20658,3
88159,,,20659,4
88159,,,20616,5
88159,08:44:00,08:44:00,20660,6
88159,,,20661,7
88159,08:49:00,08:49:00,20724,8
88159,,,20725,9
88159,08:53:00,08:53:00,20625,10
88159,,,20726,11
88159,,,20663,12
88159,,,20664,13
88159,,,20665,14
88159,,,20666,15
88159,09:03:00,09:03:00,20667,16
88159,,,20668,17
88159,,,20701,18
88159,,,20670,19
88159,09:07:00,09:07:00,20671,20
88159,,,20672,21
88159,,,20673,22
88159,,,20674,23
88159,09:14:00,09:14:00,20656,24
88159,09:24:00,09:24:00,20676,25
88159,,,20677,26
88159,09:33:00,09:33:00,20656,27
88159,,,20680,28
88159,,,20681,29
88159,,,20682,30
88159,09:38:00,09:38:00,20729,31
88159,,,23417,32
88159,,,20728,33
88159,,,20684,34
88159,,,20683,35
88159,,,20685,36
88159,,,20643,37
88159,09:52:00,09:52:00,20625,38
88159,,,20626,39
88159,09:56:00,09:56:00,20662,40
88159,,,20686,41
88159,10:01:00,10:01:00,20723,42
88160,10:18:00,10:18:00,20633,1
88160,,,20657,2
88160,,,20658,3
88160,,,20659,4
88160,,,20616,5
88160,10:26:00,10:26:00,20660,6
88160,,,20661,7
88160,10:31:00,10:31:00,20724,8
88160,,,20725,9
88160,10:35:00,10:35:00,20625,10
88160,,,20726,11
88160,,,20663,12
88160,,,20664,13
88160,,,20665,14
88160,,,20666,15
88160,10:45:00,10:45:00,20667,16
88160,,,20668,17
88160,,,20701,18
88160,,,20670,19
88160,10:49:00,10:49:00,20671,20
88160,,,20672,21
88160,,,20673,22
88160,,,20674,23
88160,10:56:00,10:56:00,20656,24
88160,11:06:00,11:06:00,20676,25
88160,,,20677,26
88160,11:15:00,11:15:00,20656,27
88160,,,20680,28
88160,,,20681,29
88160,,,20682,30
88160,11:20:00,11:20:00,20729,31
88160,,,23417,32
88160,,,20728,33
88160,,,20684,34
88160,,,20683,35
88160,,,20685,36
88160,,,20643,37
88160,11:34:00,11:34:00,20625,38
88160,,,20626,39
88160,11:38:00,11:38:00,20662,40
88160,,,20686,41
88160,11:43:00,11:43:00,20723,42
88161,12:00:00,12:00:00,20633,1
88161,,,20657,2
88161,,,20658,3
88161,,,20659,4
88161,,,20616,5
88161,12:08:00,12:08:00,20660,6
88161,,,20661,7
88161,12:13:00,12:13:00,20724,8
88161,,,20725,9
88161,12:17:00,12:17:00,20625,10
88161,,,20726,11
88161,,,20663,12
88161,,,20664,13
88161,,,20665,14
88161,,,20666,15
88161,12:27:00,12:27:00,20667,16
88161,,,20668,17
88161,,,20701,18
88161,,,20670,19
88161,12:31:00,12:31:00,20671,20
88161,,,20672,21
88161,,,20673,22
88161,,,20674,23
88161,12:38:00,12:38:00,20656,24
88161,12:48:00,12:48:00,20676,25
88161,,,20677,26
88161,12:57:00,12:57:00,20656,27
88161,,,20680,28
88161,,,20681,29
88161,,,20682,30
88161,13:02:00,13:02:00,20729,31
88161,,,23417,32
88161,,,20728,33
88161,,,20684,34
88161,,,20683,35
88161,,,20685,36
88161,,,20643,37
88161,13:16:00,13:16:00,20625,38
88161,,,20626,39
88161,13:20:00,13:20:00,20662,40
88161,,,20686,41
88161,13:25:00,13:25:00,20723,42
88162,13:40:00,13:40:00,20633,1
88162,,,20657,2
88162,,,20658,3
88162,,,20659,4
88162,,,20616,5
88162,13:48:00,13:48:00,20660,6
88162,,,20661,7
88162,13:53:00,13:53:00,20724,8
88162,,,20725,9
88162,13:57:00,13:57:00,20625,10
88162,,,20726,11
88162,,,20663,12
88162,,,20664,13
88162,,,20665,14
88162,,,20666,15
88162,14:07:00,14:07:00,20667,16
88162,,,20668,17
88162,,,20701,18
88162,,,20670,19
88162,14:11:00,14:11:00,20671,20
88162,,,20672,21
88162,,,20673,22
88162,,,20674,23
88162,14:18:00,14:18:00,20656,24
88162,14:28:00,14:28:00,20676,25
88162,,,20677,26
88162,14:37:00,14:37:00,20656,27
88162,,,20680,28
88162,,,20681,29
88162,,,20682,30
88162,14:42:00,14:42:00,20729,31
88162,,,23417,32
88162,,,20728,33
88162,,,20684,34
88162,,,20683,35
88162,,,20685,36
88162,,,20643,37
88162,14:56:00,14:56:00,20625,38
88162,,,20626,39
88162,15:00:00,15:00:00,20662,40
88162,,,20686,41
88162,15:05:00,15:05:00,20723,42
88163,15:22:00,15:22:00,20633,1
88163,,,20657,2
88163,,,20658,3
88163,,,20659,4
88163,,,20616,5
88163,15:30:00,15:30:00,20660,6
88163,,,20661,7
88163,15:35:00,15:35:00,20724,8
88163,,,20725,9
88163,15:39:00,15:39:00,20625,10
88163,,,20726,11
88163,,,20663,12
88163,,,20664,13
88163,,,20665,14
88163,,,20666,15
88163,15:49:00,15:49:00,20667,16
88163,,,20668,17
88163,,,20701,18
88163,,,20670,19
88163,15:53:00,15:53:00,20671,20
88163,,,20672,21
88163,,,20673,22
88163,,,20674,23
88163,16:00:00,16:00:00,20656,24
88163,16:10:00,16:10:00,20676,25
88163,,,20677,26
88163,16:19:00,16:19:00,20656,27
88163,,,20680,28
88163,,,20681,29
88163,,,20682,30
88163,16:24:00,16:24:00,20729,31
88163,,,23417,32
88163,,,20728,33
88163,,,20684,34
88163,,,20683,35
88163,,,20685,36
88163,,,20643,37
88163,16:38:00,16:38:00,20625,38
88163,,,20626,39
88163,16:42:00,16:42:00,20662,40
88163,,,20686,41
88163,16:47:00,16:47:00,20723,42
88164,17:04:00,17:04:00,20633,1
88164,,,20657,2
88164,,,20658,3
88164,,,20659,4
88164,,,20616,5
88164,17:12:00,17:12:00,20660,6
88164,,,20661,7
88164,17:17:00,17:17:00,20724,8
88164,,,20725,9
88164,17:21:00,17:21:00,20625,10
88164,,,20726,11
88164,,,20663,12
88164,,,20664,13
88164,,,20665,14
88164,,,20666,15
88164,17:31:00,17:31:00,20667,16
88164,,,20668,17
88164,,,20701,18
88164,,,20670,19
88164,17:36:00,17:36:00,20671,20
88164,,,20672,21
88164,,,20673,22
88164,,,20674,23
88164,17:42:00,17:42:00,20656,24
88164,17:52:00,17:52:00,20676,25
88164,,,20677,26
88164,18:01:00,18:01:00,20656,27
88164,,,20680,28
88164,,,20681,29
88164,,,20682,30
88164,18:16:00,18:16:00,20729,31
88164,,,23417,32
88164,,,20728,33
88164,,,20684,34
88164,,,20683,35
88164,,,20685,36
88164,,,20643,37
88164,18:30:00,18:30:00,20625,38
88164,,,20626,39
88164,18:34:00,18:34:00,20662,40
88164,,,20686,41
88164,18:39:00,18:39:00,20723,42
93562,18:46:00,18:46:00,20633,1
93562,,,20657,2
93562,,,20658,3
93562,,,20659,4
93562,,,20616,5
93562,18:54:00,18:54:00,20660,6
93562,,,20661,7
93562,18:59:00,18:59:00,20724,8
93562,,,20725,9
93562,19:03:00,19:03:00,20625,10
93562,,,20726,11
93562,,,20663,12
93562,,,20664,13
93562,,,20665,14
93562,,,20666,15
93562,19:13:00,19:13:00,20667,16
93562,,,20668,17
93562,,,20701,18
93562,,,20670,19
93562,19:17:00,19:17:00,20671,20
93562,,,20672,21
93562,,,20673,22
93562,,,20674,23
93562,19:24:00,19:24:00,20656,24
93562,19:34:00,19:34:00,20676,25
93562,,,20677,26
93562,19:43:00,19:43:00,20656,27
93562,,,20680,28
93562,,,20681,29
93562,,,20682,30
93562,19:48:00,19:48:00,20729,31
93562,,,23417,32
93562,,,20728,33
93562,,,20684,34
93562,,,20683,35
93562,,,20685,36
93562,,,20643,37
93562,20:02:00,20:02:00,20625,38
93562,,,20626,39
93562,20:06:00,20:06:00,20662,40
93562,,,20686,41
93562,20:11:00,20:11:00,20723,42
93563,20:21:00,20:21:00,20633,1
93563,,,20657,2
93563,,,20658,3
93563,,,20659,4
93563,,,20616,5
93563,20:29:00,20:29:00,20660,6
93563,,,20661,7
93563,20:34:00,20:34:00,20724,8
93563,,,20725,9
93563,20:38:00,20:38:00,20625,10
93563,,,20726,11
93563,,,20663,12
93563,,,20664,13
93563,,,20665,14
93563,,,20666,15
93563,20:48:00,20:48:00,20667,16
93563,,,20668,17
93563,,,20701,18
93563,,,20670,19
93563,20:52:00,20:52:00,20671,20
93563,,,20672,21
93563,,,20673,22
93563,,,20674,23
93563,20:59:00,20:59:00,20656,24
93563,21:09:00,21:09:00,20676,25
88045,06:55:00,06:55:00,20633,1
88045,,,20657,2
88045,,,20658,3
88045,,,20659,4
88045,,,20616,5
88045,07:03:00,07:03:00,20660,6
88045,,,20661,7
88045,07:08:00,07:08:00,20724,8
88045,,,20725,9
88045,07:12:00,07:12:00,20625,10
88045,,,20726,11
88045,,,20663,12
88045,,,20664,13
88045,,,20665,14
88045,,,20666,15
88045,07:22:00,07:22:00,20667,16
88045,,,20668,17
88045,,,20701,18
88045,,,20670,19
88045,07:26:00,07:26:00,20671,20
88045,,,20672,21
88045,,,20673,22
88045,,,20674,23
88045,07:33:00,07:33:00,20656,24
88045,07:43:00,07:43:00,20676,25
88045,,,20677,26
88045,07:52:00,07:52:00,20656,27
88045,,,20680,28
88045,,,20681,29
88045,,,20682,30
88045,07:57:00,07:57:00,20729,31
88045,,,23417,32
88045,08:01:00,08:01:00,20728,33
88045,,,20684,34
88045,,,20683,35
88045,,,20685,36
88045,,,20643,37
88045,08:11:00,08:11:00,20625,38
88045,,,20626,39
88045,08:15:00,08:15:00,20662,40
88045,,,20686,41
88045,08:20:00,08:20:00,20723,42
88046,08:36:00,08:36:00,20633,1
88046,,,20657,2
88046,,,20658,3
88046,,,20659,4
88046,,,20616,5
88046,08:44:00,08:44:00,20660,6
88046,,,20661,7
88046,08:49:00,08:49:00,20724,8
88046,,,20725,9
88046,08:53:00,08:53:00,20625,10
88046,,,20726,11
88046,,,20663,12
88046,,,20664,13
88046,,,20665,14
88046,,,20666,15
88046,09:03:00,09:03:00,20667,16
88046,,,20668,17
88046,,,20701,18
88046,,,20670,19
88046,09:07:00,09:07:00,20671,20
88046,,,20672,21
88046,,,20673,22
88046,,,20674,23
88046,09:14:00,09:14:00,20656,24
88046,09:24:00,09:24:00,20676,25
88046,,,20677,26
88046,09:30:00,09:30:00,20656,27
88046,,,20680,28
88046,,,20681,29
88046,,,20682,30
88046,09:38:00,09:38:00,20729,31
88046,,,23417,32
88046,09:42:00,09:42:00,20728,33
88046,,,20684,34
88046,,,20683,35
88046,,,20685,36
88046,,,20643,37
88046,09:52:00,09:52:00,20625,38
88046,,,20626,39
88046,09:56:00,09:56:00,20662,40
88046,,,20686,41
88046,10:01:00,10:01:00,20723,42
88047,10:18:00,10:18:00,20633,1
88047,,,20657,2
88047,,,20658,3
88047,,,20659,4
88047,,,20616,5
88047,10:26:00,10:26:00,20660,6
88047,,,20661,7
88047,10:31:00,10:31:00,20724,8
88047,,,20725,9
88047,10:35:00,10:35:00,20625,10
88047,,,20726,11
88047,,,20663,12
88047,,,20664,13
88047,,,20665,14
88047,,,20666,15
88047,10:45:00,10:45:00,20667,16
88047,,,20668,17
88047,,,20701,18
88047,,,20670,19
88047,10:49:00,10:49:00,20671,20
88047,,,20672,21
88047,,,20673,22
88047,,,20674,23
88047,10:56:00,10:56:00,20656,24
88047,11:06:00,11:06:00,20676,25
88047,,,20677,26
88047,11:15:00,11:15:00,20656,27
88047,,,20680,28
88047,,,20681,29
88047,,,20682,30
88047,11:20:00,11:20:00,20729,31
88047,,,23417,32
88047,11:24:00,11:24:00,20728,33
88047,,,20684,34
88047,,,20683,35
88047,,,20685,36
88047,,,20643,37
88047,11:34:00,11:34:00,20625,38
88047,,,20626,39
88047,11:38:00,11:38:00,20662,40
88047,,,20686,41
88047,11:43:00,11:43:00,20723,42
88048,12:00:00,12:00:00,20633,1
88048,,,20657,2
88048,,,20658,3
88048,,,20659,4
88048,,,20616,5
88048,12:08:00,12:08:00,20660,6
88048,,,20661,7
88048,12:13:00,12:13:00,20724,8
88048,,,20725,9
88048,12:17:00,12:17:00,20625,10
88048,,,20726,11
88048,,,20663,12
88048,,,20664,13
88048,,,20665,14
88048,,,20666,15
88048,12:27:00,12:27:00,20667,16
88048,,,20668,17
88048,,,20701,18
88048,,,20670,19
88048,12:31:00,12:31:00,20671,20
88048,,,20672,21
88048,,,20673,22
88048,,,20674,23
88048,12:38:00,12:38:00,20656,24
88048,12:48:00,12:48:00,20676,25
88048,,,20677,26
88048,12:57:00,12:57:00,20656,27
88048,,,20680,28
88048,,,20681,29
88048,,,20682,30
88048,13:02:00,13:02:00,20729,31
88048,,,23417,32
88048,13:06:00,13:06:00,20728,33
88048,,,20684,34
88048,,,20683,35
88048,,,20685,36
88048,,,20643,37
88048,13:16:00,13:16:00,20625,38
88048,,,20626,39
88048,13:20:00,13:20:00,20662,40
88048,,,20686,41
88048,13:25:00,13:25:00,20723,42
88049,13:40:00,13:40:00,20633,1
88049,13:48:00,13:48:00,20660,2
88049,13:53:00,13:53:00,20724,3
88049,13:57:00,13:57:00,20625,4
88147,14:02:00,14:02:00,20625,2
88147,,,20626,3
88147,14:06:00,14:06:00,20662,4
88147,,,20686,5
88147,14:11:00,14:11:00,20723,6
88150,14:28:00,14:28:00,20633,1
88150,,,20657,2
88150,,,20658,3
88150,,,20659,4
88150,,,20616,5
88150,14:36:00,14:36:00,20660,6
88150,,,20661,7
88150,14:41:00,14:41:00,20724,8
88150,,,20725,9
88150,14:45:00,14:45:00,20625,10
88150,,,20726,11
88150,,,20663,12
88150,,,20664,13
88150,,,20665,14
88150,,,20666,15
88150,14:55:00,14:55:00,20667,16
88150,,,20668,17
88150,,,20701,18
88150,,,20670,19
88150,14:59:00,14:59:00,20671,20
88150,,,20672,21
88150,,,20673,22
88150,,,20674,23
88150,15:06:00,15:06:00,20656,24
88150,15:16:00,15:16:00,20676,25
88150,,,20677,26
88150,15:25:00,15:25:00,20656,27
88150,,,20680,28
88150,,,20681,29
88150,,,20682,30
88150,15:30:00,15:30:00,20729,31
88150,15:34:00,15:34:00,23417,32
88150,,,20728,33
88150,,,20684,34
88150,,,20683,35
88150,,,20685,36
88150,,,20643,37
88150,15:44:00,15:44:00,20625,38
88150,,,20626,39
88150,15:48:00,15:48:00,20662,40
88150,,,20686,41
88150,15:53:00,15:53:00,20723,42
88151,16:10:00,16:10:00,20633,1
88151,,,20657,2
88151,,,20658,3
88151,,,20659,4
88151,,,20616,5
88151,16:18:00,16:18:00,20660,6
88151,,,20661,7
88151,16:23:00,16:23:00,20724,8
88151,,,20725,9
88151,16:27:00,16:27:00,20625,10
88151,,,20726,11
88151,,,20663,12
88151,,,20664,13
88151,,,20665,14
88151,,,20666,15
88151,16:37:00,16:37:00,20667,16
88151,,,20668,17
88151,,,20701,18
88151,,,20670,19
88151,16:41:00,16:41:00,20671,20
88151,,,20672,21
88151,,,20673,22
88151,,,20674,23
88151,16:48:00,16:48:00,20656,24
88151,16:58:00,16:58:00,20676,25
88151,,,20677,26
88151,17:07:00,17:07:00,20656,27
88151,,,20680,28
88151,,,20681,29
88151,,,20682,30
88151,17:12:00,17:12:00,20729,31
88151,17:16:00,17:16:00,23417,32
88151,,,20728,33
88151,,,20684,34
88151,,,20683,35
88151,,,20685,36
88151,,,20643,37
88151,17:26:00,17:26:00,20625,38
88151,,,20626,39
88151,17:30:00,17:30:00,20662,40
88151,,,20686,41
88151,17:35:00,17:35:00,20723,42
88152,17:52:00,17:52:00,20633,1
88152,,,20657,2
88152,,,20658,3
88152,,,20659,4
88152,,,20616,5
88152,18:00:00,18:00:00,20660,6
88152,,,20661,7
88152,18:05:00,18:05:00,20724,8
88152,,,20725,9
88152,18:09:00,18:09:00,20625,10
88152,,,20726,11
88152,,,20663,12
88152,,,20664,13
88152,,,20665,14
88152,,,20666,15
88152,18:19:00,18:19:00,20667,16
88152,,,20668,17
88152,,,20701,18
88152,,,20670,19
88152,18:23:00,18:23:00,20671,20
88152,,,20672,21
88152,,,20673,22
88152,,,20674,23
88152,18:30:00,18:30:00,20656,24
88152,18:40:00,18:40:00,20676,25
88152,,,20677,26
88152,18:49:00,18:49:00,20656,27
88152,,,20680,28
88152,,,20681,29
88152,,,20682,30
88152,18:54:00,18:54:00,20729,31
88152,18:58:00,18:58:00,23417,32
88152,,,20728,33
88152,,,20684,34
88152,,,20683,35
88152,,,20685,36
88152,,,20643,37
88152,19:08:00,19:08:00,20625,38
88152,,,20626,39
88152,19:12:00,19:12:00,20662,40
88152,,,20686,41
88152,19:17:00,19:17:00,20723,42
88153,19:34:00,19:34:00,20633,1
88153,,,20657,2
88153,,,20658,3
88153,,,20659,4
88153,,,20616,5
88153,19:42:00,19:42:00,20660,6
88153,,,20661,7
88153,19:47:00,19:47:00,20724,8
88153,,,20725,9
88153,19:51:00,19:51:00,20625,10
88153,,,20726,11
88153,,,20663,12
88153,,,20664,13
88153,,,20665,14
88153,,,20666,15
88153,20:01:00,20:01:00,20667,16
88153,,,20668,17
88153,,,20701,18
88153,,,20670,19
88153,20:05:00,20:05:00,20671,20
88153,,,20672,21
88153,,,20673,22
88153,,,20674,23
88153,20:12:00,20:12:00,20656,24
88153,20:22:00,20:22:00,20676,25
88153,,,20677,26
88153,20:31:00,20:31:00,20656,27
88153,,,20680,28
88153,,,20681,29
88153,,,20682,30
88153,20:36:00,20:36:00,20729,31
88153,20:40:00,20:40:00,23417,32
88153,,,20728,33
88153,,,20684,34
88153,,,20683,35
88153,,,20685,36
88153,,,20643,37
88153,20:50:00,20:50:00,20625,38
88153,,,20626,39
88153,20:54:00,20:54:00,20662,40
88148,13:57:00,13:57:00,20625,1
88148,,,20726,2
88148,,,20663,3
88148,,,20664,4
88148,,,20665,5
88148,,,20666,6
88148,14:07:00,14:07:00,20667,7
88148,,,20668,8
88148,,,20701,9
88148,,,20670,10
88148,14:11:00,14:11:00,20671,11
88148,,,20672,12
88148,,,20673,13
88148,,,20674,14
88148,14:18:00,14:18:00,20656,15
88148,14:28:00,14:28:00,20676,16
88148,,,20677,17
88148,14:37:00,14:37:00,20656,18
88148,,,20680,19
88148,,,20681,20
88148,,,20682,21
88148,14:42:00,14:42:00,20729,22
88148,,,23417,23
88148,14:46:00,14:46:00,20728,24
88148,,,20684,25
88148,,,20683,26
88148,,,20685,27
88148,,,20643,28
88148,14:56:00,14:56:00,20625,29
88148,,,20626,30
88148,15:00:00,15:00:00,20662,31
88148,,,20686,32
88148,15:05:00,15:05:00,20723,33
88155,15:22:00,15:22:00,20633,1
88155,,,20657,2
88155,,,20658,3
88155,,,20659,4
88155,,,20616,5
88155,15:30:00,15:30:00,20660,6
88155,,,20661,7
88155,15:35:00,15:35:00,20724,8
88155,,,20725,9
88155,15:39:00,15:39:00,20625,10
88155,,,20726,11
88155,,,20663,12
88155,,,20664,13
88155,,,20665,14
88155,,,20666,15
88155,15:49:00,15:49:00,20667,16
88155,,,20668,17
88155,,,20701,18
88155,,,20670,19
88155,15:53:00,15:53:00,20671,20
88155,,,20672,21
88155,,,20673,22
88155,,,20674,23
88155,16:00:00,16:00:00,20656,24
