trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
182020,25,1,"Cumberland Transfer Center",,1,2943302,shp-25-01,0,0
197010,40,4,"KSU-Kennesaw Campus",,0,2845601,shp-40-01,0,0
21020,25,1,"Hamilton E. Holmes Station",,0,2939902,shp-25-51,0,0
1147090,20,3,"Marietta Transfer Center",,1,2981709,shp-20-54,0,0
1148020,45,1,"Marietta Transfer Center",,1,2943002,shp-45-51,0,0
1149070,RAPID,2,"Arts Center Station with limited stops",,0,2950207,shp-Rapid-01,0,0
1150020,30,1,"Hamilton E. Holmes Station",,0,2936602,shp-30-01,0,0
1151020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
1154090,25,3,"Cumberland Transfer Center",,1,2978909,shp-25-01,0,0
1169020,30,1,"Hamilton E. Holmes Station",,0,2942802,shp-30-01,0,0
1178070,30,2,"Hamilton E. Holmes Station",,0,2949407,shp-30-01,0,0
1187090,50,3,"Marietta Transfer Center",,1,2974809,shp-50-51,0,0
1195090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2977309,shp-Rapid-52,0,0
1199020,30,1,"Hamilton E. Holmes Station",,0,2936002,shp-30-01,0,0
1205090,30,3,"Hamilton E. Holmes Station",,0,2975509,shp-30-01,0,0
1207020,25,1,"Cumberland Transfer Center",,1,2943102,shp-25-01,0,0
1210010,20,4,"Cumberland Transfer Center",,0,2844701,shp-20-03,0,0
1213090,30,3,"Marietta Transfer Center",,1,2981509,shp-30-52,0,0
1215010,45,4,"Marietta Transfer Center",,1,2845801,shp-45-51,0,0
1220090,10,3,"Marietta Transfer Center",,1,2973209,shp-10-52,0,0
122070,45,2,"KSU-Kennesaw Campus",,0,2950707,shp-45-01,0,0
1230020,45,1,"Marietta Transfer Center",,1,2943002,shp-45-51,0,0
1235070,40,2,"KSU-Kennesaw Campus",,0,2950507,shp-40-01,0,0
1242020,10,1,"Arts Center Station",,0,2934402,shp-10-03,0,0
125020,102,1,"Arts Center Station",,0,2941802,shp-102-01,0,0
129070,10,2,"Marietta Transfer Center",,1,2948407,shp-10-52,0,0
133070,RAPID,2,"Arts Center Station with limited stops",,0,2950307,shp-Rapid-01,0,0
136090,30,3,"Marietta Transfer Center",,1,2975909,shp-30-52,0,0
140070,30,2,"Hamilton E. Holmes Station",,0,2949407,shp-30-01,0,0
141090,20,3,"Marietta Transfer Center",,1,2974709,shp-20-54,0,0
149090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2981109,shp-Green-05,0,0
150010,20,4,"Marietta Transfer Center",,1,2844701,shp-20-54,0,0
15090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2982309,shp-Blue-02,0,0
154070,10,2,"Arts Center Station",,0,2949307,shp-10-03,0,0
158020,50,1,"Marietta Transfer Center",,1,2935602,shp-50-51,0,0
16090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2981409,shp-Blue-02,0,0
163010,45,4,"Marietta Transfer Center",,1,2845801,shp-45-51,0,0
30090,40,3,"KSU-Kennesaw Campus",,0,2976509,shp-40-01,0,0
313090,RAPID,3,"Arts Center Station with limited stops",,0,2976909,shp-Rapid-01,0,0
314020,25,1,"Cumberland Transfer Center",,1,2942702,shp-25-01,0,0
314090,25,3,"Cumberland Transfer Center",,1,2981509,shp-25-01,0,0
319070,25,2,"Cumberland Transfer Center",,1,2947907,shp-25-01,0,0
322070,15,2,"Marietta Transfer Center",,1,2949807,shp-15-51,0,0
333010,45,4,"KSU-Kennesaw Campus",,0,2845801,shp-45-01,0,0
334010,10,4,"Marietta Transfer Center",,1,2845401,shp-10-52,0,0
335020,30,1,"Marietta Transfer Center",,1,2935902,shp-30-52,0,0
340020,10,1,"Marietta Transfer Center",,1,2935502,shp-10-52,0,0
350070,BLUE,2,"Circ Blue - Battery/Cumberland Transfer Center",,1,2950907,shp-Blue-02,0,0
356090,45,3,"Marietta Transfer Center",,1,2981809,shp-45-51,0,0
357090,30,3,"Marietta Transfer Center",,1,2973209,shp-30-51,0,0
366020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
368090,30,3,"Marietta Transfer Center",,1,2975009,shp-30-52,0,0
370020,15,1,"Cumberland Transfer Center",,0,2934302,shp-15-01,0,0
38090,20,3,"Marietta Transfer Center",,1,2973709,shp-20-54,0,0
383020,10,1,"Marietta Transfer Center",,1,2935002,shp-10-52,0,0
385020,30,1,"Marietta Transfer Center",,1,2935202,shp-30-52,0,0
385090,30,3,"Marietta Transfer Center",,1,2974209,shp-30-52,0,0
391020,15,1,"Marietta Transfer Center",,1,2936302,shp-15-51,0,0
392020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2942302,shp-Green-03,0,0
408020,20,1,"Cumberland Transfer Center",,0,2934502,shp-20-03,0,0
412020,15,1,"Marietta Transfer Center",,1,2935402,shp-15-51,0,0
419090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2977209,shp-Rapid-52,0,0
427020,10,1,"Arts Center Station",,0,2934902,shp-10-03,0,0
431070,20,2,"Cumberland Transfer Center",,0,2949207,shp-20-03,0,0
445010,30,4,"Marietta Transfer Center",,1,2844401,shp-30-52,0,0
447070,RAPID,2,"Arts Center Station with limited stops",,0,2950007,shp-Rapid-01,0,0
453010,40,4,"Marietta Transfer Center",,1,2845601,shp-40-51,0,0
454070,RAPID,2,"Arts Center Station with limited stops",,0,2950107,shp-Rapid-01,0,0
455070,RAPID,2,"Arts Center Station with limited stops",,0,2950007,shp-Rapid-01,0,0
470020,20,1,"Marietta Transfer Center",,1,2942902,shp-20-54,0,0
472020,10,1,"Marietta Transfer Center",,1,2934902,shp-10-52,0,0
143010,40,4,"Marietta Transfer Center",,1,2845701,shp-40-51,0,0
144070,30,2,"Marietta Transfer Center",,1,2948907,shp-30-52,0,0
156070,10,2,"Marietta Transfer Center",,1,2948207,shp-10-52,0,0
162070,10,2,"Marietta Transfer Center",,1,2949307,shp-10-52,0,0
164020,20,1,"Cumberland Transfer Center",,0,2934502,shp-20-03,0,0
168020,15,1,"Cumberland Transfer Center",,0,2936302,shp-15-01,0,0
177070,RAPID,2,"Arts Center Station with limited stops",,0,2950107,shp-Rapid-01,0,0
18020,RAPID,1,"Arts Center Station with limited stops",,0,2938202,shp-Rapid-01,0,0
182090,25,3,"Cumberland Transfer Center",,1,2982109,shp-25-01,0,0
190090,25,3,"Hamilton E. Holmes Station",,0,2982009,shp-25-51,0,0
209090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2982309,shp-Blue-02,0,0
230020,50,1,"Marietta Transfer Center",,1,2935802,shp-50-51,0,0
230090,50,3,"Marietta Transfer Center",,1,2974809,shp-50-51,0,0
23090,10,3,"Arts Center Station",,0,2974509,shp-10-03,0,0
240070,30,2,"Marietta Transfer Center",,1,2949507,shp-30-52,0,0
243090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2977209,shp-Rapid-52,0,0
249090,15,3,"Marietta Transfer Center",,1,2974009,shp-15-51,0,0
253020,40,1,"KSU-Kennesaw Campus",,0,2937902,shp-40-01,0,0
254070,25,2,"Cumberland Transfer Center",,1,2948007,shp-25-01,0,0
255020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2943402,shp-Green-05,0,0
261090,30,3,"Marietta Transfer Center",,1,2973009,shp-30-52,0,0
263090,30,3,"Marietta Transfer Center",,1,2974909,shp-30-52,0,0
27020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938502,shp-Rapid-52,0,0
278020,30,1,"Hamilton E. Holmes Station",,0,2936702,shp-30-01,0,0
280020,50,1,"Marietta Transfer Center",,1,2935102,shp-50-51,0,0
283020,50,1,"Cumberland Transfer Center",,0,2935602,shp-50-01,0,0
292070,20,2,"Marietta Transfer Center",,1,2948607,shp-20-54,0,0
293090,20,3,"Marietta Transfer Center",,1,2973809,shp-20-54,0,0
294090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2982209,shp-Green-05,0,0
310020,50,1,"Cumberland Transfer Center",,0,2935602,shp-50-01,0,0
312090,15,3,"Marietta Transfer Center",,1,2975409,shp-15-51,0,0
317010,50,4,"Cumberland Transfer Center",,0,2844501,shp-50-01,0,0
323090,15,3,"Cumberland Transfer Center",,0,2974409,shp-15-01,0,0
329020,45,1,"Marietta Transfer Center",,1,2937802,shp-45-51,0,0
1147020,20,1,"Marietta Transfer Center",,1,2942902,shp-20-54,0,0
1156070,25,2,"Hamilton E. Holmes Station",,0,2948707,shp-25-51,0,0
1159020,50,1,"Marietta Transfer Center",,1,2935102,shp-50-51,0,0
116020,50,1,"Cumberland Transfer Center",,0,2935802,shp-50-01,0,0
116090,50,3,"Cumberland Transfer Center",,0,2974809,shp-50-01,0,0
1163070,25,2,"Hamilton E. Holmes Station",,0,2947807,shp-25-51,0,0
1177070,25,2,"Cumberland Transfer Center",,1,2948007,shp-25-01,0,0
1179020,20,1,"Marietta Transfer Center",,1,2934502,shp-20-54,0,0
1181070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950307,shp-Rapid-52,0,0
1184020,50,1,"Marietta Transfer Center",,1,2935802,shp-50-51,0,0
1185010,45,4,"KSU-Kennesaw Campus",,0,2845901,shp-45-01,0,0
1186090,40,3,"KSU-Kennesaw Campus",,0,2976509,shp-40-01,0,0
1188090,50,3,"Cumberland Transfer Center",,0,2974109,shp-50-01,0,0
1197090,RAPID,3,"Arts Center Station with limited stops",,0,2976909,shp-Rapid-01,0,0
1200020,15,1,"Cumberland Transfer Center",,0,2934302,shp-15-01,0,0
12010,25,4,"Cumberland Transfer Center",,1,2870201,shp-25-01,0,0
1201090,30,3,"Hamilton E. Holmes Station",,0,2975609,shp-30-01,0,0
1204090,10,3,"Marietta Transfer Center",,1,2973609,shp-10-52,0,0
1208020,10,1,"Marietta Transfer Center",,1,2942802,shp-10-52,0,0
1226020,10,1,"Marietta Transfer Center",,1,2934402,shp-10-52,0,0
123010,30,4,"Marietta Transfer Center",,1,2844201,shp-30-52,0,0
1239010,GREEN,4,"Circulator Green - Battery/Windy Hill",,0,2846301,shp-Green-03,0,0
1243070,25,2,"Hamilton E. Holmes Station",,0,2947807,shp-25-51,0,0
1246010,25,4,"Cumberland Transfer Center",,1,2870201,shp-25-01,0,0
1250020,45,1,"Marietta Transfer Center",,1,2937802,shp-45-51,0,0
147010,20,4,"Cumberland Transfer Center",,0,2844701,shp-20-03,0,0
149020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2942302,shp-Green-05,0,0
155070,RAPID,2,"Arts Center Station with limited stops",,0,2950207,shp-Rapid-01,0,0
165090,40,3,"Marietta Transfer Center",,1,2976509,shp-40-51,0,0
17070,10,2,"Arts Center Station",,0,2949307,shp-10-03,0,0
180020,20,1,"Cumberland Transfer Center",,0,2934502,shp-20-03,0,0
18090,RAPID,3,"Arts Center Station with limited stops",,0,2977009,shp-Rapid-01,0,0
181020,20,1,"Cumberland Transfer Center",,0,2942902,shp-20-03,0,0
183010,50,4,"Marietta Transfer Center",,1,2844501,shp-50-51,0,0
219020,10,1,"Marietta Transfer Center",,1,2934102,shp-10-52,0,0
219090,10,3,"Marietta Transfer Center",,1,2973309,shp-10-52,0,0
22020,20,1,"Cumberland Transfer Center",,0,2934502,shp-20-03,0,0
221070,40,2,"Marietta Transfer Center",,1,2950607,shp-40-51,0,0
232010,10,4,"Marietta Transfer Center",,1,2844801,shp-10-52,0,0
234020,30,1,"Hamilton E. Holmes Station",,0,2936002,shp-30-01,0,0
235010,45,4,"Marietta Transfer Center",,1,2845901,shp-45-51,0,0
237090,30,3,"Hamilton E. Holmes Station",,0,2973209,shp-30-01,0,0
24010,40,4,"KSU-Kennesaw Campus",,0,2845601,shp-40-01,0,0
241010,15,4,"Marietta Transfer Center",,1,2845301,shp-15-51,0,0
25020,25,1,"Hamilton E. Holmes Station",,0,2943302,shp-25-51,0,0
271090,30,3,"Hamilton E. Holmes Station",,0,2975309,shp-30-01,0,0
275020,30,1,"Marietta Transfer Center",,1,2936602,shp-30-52,0,0
275090,30,3,"Marietta Transfer Center",,1,2975509,shp-30-52,0,0
282020,10,1,"Arts Center Station",,0,2934102,shp-10-03,0,0
282090,10,3,"Arts Center Station",,0,2973309,shp-10-03,0,0
283090,50,3,"Cumberland Transfer Center",,0,2974609,shp-50-01,0,0
284020,50,1,"Marietta Transfer Center",,1,2935602,shp-50-51,0,0
287020,20,1,"Cumberland Transfer Center",,0,2934502,shp-20-03,0,0
287090,20,3,"Cumberland Transfer Center",,0,2973709,shp-20-03,0,0
288070,40,2,"KSU-Kennesaw Campus",,0,2950607,shp-40-01,0,0
290070,30,2,"Marietta Transfer Center",,1,2949507,shp-30-52,0,0
293020,20,1,"Marietta Transfer Center",,1,2934802,shp-20-54,0,0
295070,25,2,"Cumberland Transfer Center",,1,2949707,shp-25-01,0,0
297020,25,1,"Cumberland Transfer Center",,1,2940002,shp-25-01,0,0
299070,40,2,"Marietta Transfer Center",,1,2950607,shp-40-51,0,0
31020,RAPID,1,"Marietta Transfer Center limited stops",,1,2940502,shp-Rapid-51,0,0
31090,RAPID,3,"Marietta Transfer Center limited stops",,1,2979309,shp-Rapid-51,0,0
320020,10,1,"Arts Center Station",,0,2934402,shp-10-03,0,0
325020,45,1,"KSU-Kennesaw Campus",,0,2937802,shp-45-01,0,0
336020,30,1,"Marietta Transfer Center",,1,2942702,shp-30-52,0,0
337090,30,3,"Marietta Transfer Center",,1,2973109,shp-30-52,0,0
346020,15,1,"Marietta Transfer Center",,1,2935402,shp-15-51,0,0
363020,30,1,"Marietta Transfer Center",,1,2933802,shp-30-52,0,0
368020,30,1,"Marietta Transfer Center",,1,2936002,shp-30-52,0,0
214090,30,3,"Hamilton E. Holmes Station",,0,2975509,shp-30-01,0,0
218010,GREEN,4,"Circulator Green - Battery/Windy Hill",,0,2846301,shp-Green-05,0,0
220010,10,4,"Marietta Transfer Center",,1,2844801,shp-10-52,0,0
223090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2977009,shp-Rapid-52,0,0
229070,45,2,"KSU-Kennesaw Campus",,0,2950707,shp-45-01,0,0
239010,20,4,"Marietta Transfer Center",,1,2845201,shp-20-54,0,0
245070,10,2,"Marietta Transfer Center",,1,2949307,shp-10-52,0,0
246070,50,2,"Marietta Transfer Center",,1,2949107,shp-50-51,0,0
248090,25,3,"Hamilton E. Holmes Station",,0,2982509,shp-25-51,0,0
25090,25,3,"Hamilton E. Holmes Station",,0,2982109,shp-25-51,0,0
258020,40,1,"Marietta Transfer Center",,1,2937902,shp-40-51,0,0
259070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2949907,shp-Rapid-52,0,0
268010,10,4,"Marietta Transfer Center",,1,2844801,shp-10-52,0,0
272070,20,2,"Marietta Transfer Center",,1,2949207,shp-20-54,0,0
281070,25,2,"Hamilton E. Holmes Station",,0,2949707,shp-25-51,0,0
285020,10,1,"Marietta Transfer Center",,1,2934902,shp-10-52,0,0
30020,40,1,"KSU-Kennesaw Campus",,0,2937702,shp-40-01,0,0
302070,10,2,"Arts Center Station",,0,2949307,shp-10-03,0,0
309070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950007,shp-Rapid-52,0,0
311070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2949907,shp-Rapid-52,0,0
32020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938402,shp-Rapid-52,0,0
335090,30,3,"Marietta Transfer Center",,1,2974909,shp-30-52,0,0
353090,10,3,"Marietta Transfer Center",,1,2973309,shp-10-52,0,0
359020,20,1,"Cumberland Transfer Center",,0,2942902,shp-20-03,0,0
36010,45,4,"Marietta Transfer Center",,1,2845901,shp-45-51,0,0
364020,15,1,"Marietta Transfer Center",,1,2936502,shp-15-51,0,0
376090,RAPID,3,"Marietta Transfer Center limited stops",,1,2976309,shp-Rapid-51,0,0
377020,40,1,"KSU-Kennesaw Campus",,0,2937902,shp-40-01,0,0
387090,20,3,"Cumberland Transfer Center",,0,2973809,shp-20-03,0,0
388090,10,3,"Marietta Transfer Center",,1,2974509,shp-10-52,0,0
397020,20,1,"Marietta Transfer Center",,1,2934802,shp-20-54,0,0
399070,40,2,"Marietta Transfer Center",,1,2950507,shp-40-51,0,0
40070,10,2,"Arts Center Station",,0,2948207,shp-10-03,0,0
403020,15,1,"Cumberland Transfer Center",,0,2936502,shp-15-01,0,0
404070,30,2,"Marietta Transfer Center",,1,2948307,shp-30-52,0,0
478070,50,2,"Cumberland Transfer Center",,0,2949107,shp-50-01,0,0
482090,20,3,"Marietta Transfer Center",,1,2974709,shp-20-54,0,0
484090,10,3,"Marietta Transfer Center",,1,2981709,shp-10-52,0,0
499010,25,4,"Hamilton E. Holmes Station",,0,2870201,shp-25-51,0,0
504020,10,1,"Marietta Transfer Center",,1,2935502,shp-10-52,0,0
5090,50,3,"Marietta Transfer Center",,1,2975109,shp-50-51,0,0
513090,RAPID,3,"Arts Center Station with limited stops",,0,2976809,shp-Rapid-01,0,0
516090,45,3,"Marietta Transfer Center",,1,2981809,shp-45-51,0,0
518070,GREEN,2,"Circulator Green - Battery/Windy Hill",,0,2951007,shp-Green-05,0,0
520010,GREEN,4,"Circulator Green - Battery/Windy Hill",,0,2846301,shp-Green-03,0,0
524010,BLUE,4,"Circ Blue - Battery/Cumberland Transfer Center",,1,2846401,shp-Blue-02,0,0
532090,RAPID,3,"Arts Center Station with limited stops",,0,2979009,shp-Rapid-01,0,0
535090,40,3,"Marietta Transfer Center",,1,2976509,shp-40-51,0,0
538020,50,1,"Cumberland Transfer Center",,0,2935102,shp-50-01,0,0
556020,40,1,"Marietta Transfer Center",,1,2937902,shp-40-51,0,0
558010,50,4,"Marietta Transfer Center",,1,2845101,shp-50-51,0,0
559070,30,2,"Marietta Transfer Center",,1,2949407,shp-30-52,0,0
573070,50,2,"Cumberland Transfer Center",,0,2948507,shp-50-01,0,0
583090,15,3,"Cumberland Transfer Center",,0,2974009,shp-15-01,0,0
588020,30,1,"Hamilton E. Holmes Station",,0,2936702,shp-30-01,0,0
599010,45,4,"KSU-Kennesaw Campus",,0,2845801,shp-45-01,0,0
60010,40,4,"Marietta Transfer Center",,1,2845701,shp-40-51,0,0
603020,10,1,"Arts Center Station",,0,2934102,shp-10-03,0,0
624070,10,2,"Marietta Transfer Center",,1,2949307,shp-10-52,0,0
628020,25,1,"Cumberland Transfer Center",,1,2943602,shp-25-01,0,0
634070,20,2,"Cumberland Transfer Center",,0,2949207,shp-20-03,0,0
635020,10,1,"Marietta Transfer Center",,1,2942902,shp-10-52,0,0
647090,25,3,"Cumberland Transfer Center",,1,2978909,shp-25-01,0,0
648090,10,3,"Marietta Transfer Center",,1,2973909,shp-10-52,0,0
677090,25,3,"Cumberland Transfer Center",,1,2978809,shp-25-01,0,0
681070,15,2,"Cumberland Transfer Center",,0,2949007,shp-15-01,0,0
691090,50,3,"Marietta Transfer Center",,1,2975109,shp-50-51,0,0
694090,50,3,"Marietta Transfer Center",,1,2974109,shp-50-51,0,0
708070,45,2,"Marietta Transfer Center",,1,2950807,shp-45-51,0,0
371020,10,1,"Marietta Transfer Center",,1,2934402,shp-10-52,0,0
379070,30,2,"Hamilton E. Holmes Station",,0,2948307,shp-30-01,0,0
381020,15,1,"Cumberland Transfer Center",,0,2936502,shp-15-01,0,0
387020,20,1,"Cumberland Transfer Center",,0,2934802,shp-20-03,0,0
390070,BLUE,2,"Circ Blue - Battery/Cumberland Transfer Center",,1,2950907,shp-Blue-02,0,0
393090,10,3,"Marietta Transfer Center",,1,2973909,shp-10-52,0,0
403090,15,3,"Cumberland Transfer Center",,0,2975409,shp-15-01,0,0
4090,20,3,"Marietta Transfer Center",,1,2973709,shp-20-54,0,0
41020,15,1,"Cumberland Transfer Center",,0,2936302,shp-15-01,0,0
416090,30,3,"Marietta Transfer Center",,1,2974909,shp-30-52,0,0
424020,RAPID,1,"Arts Center Station with limited stops",,0,2937202,shp-Rapid-01,0,0
428010,30,4,"Marietta Transfer Center",,1,2844201,shp-30-52,0,0
430020,15,1,"Marietta Transfer Center",,1,2935002,shp-15-51,0,0
440090,30,3,"Marietta Transfer Center",,1,2974909,shp-30-52,0,0
442070,BLUE,2,"Circ Blue - Battery/Cumberland Transfer Center",,1,2951107,shp-Blue-02,0,0
46020,10,1,"Marietta Transfer Center",,1,2934902,shp-10-52,0,0
467020,20,1,"Marietta Transfer Center",,1,2935702,shp-20-54,0,0
471020,10,1,"Marietta Transfer Center",,1,2935502,shp-10-52,0,0
474020,50,1,"Cumberland Transfer Center",,0,2935602,shp-50-01,0,0
479090,30,3,"Marietta Transfer Center",,1,2981509,shp-30-51,0,0
483090,50,3,"Marietta Transfer Center",,1,2974609,shp-50-51,0,0
486010,10,4,"Arts Center Station",,0,2844801,shp-10-03,0,0
487020,40,1,"Marietta Transfer Center",,1,2937702,shp-40-51,0,0
49070,30,2,"Hamilton E. Holmes Station",,0,2947607,shp-30-01,0,0
493020,30,1,"Marietta Transfer Center",,1,2942702,shp-30-52,0,0
494020,40,1,"Marietta Transfer Center",,1,2937902,shp-40-51,0,0
498070,20,2,"Marietta Transfer Center",,1,2949207,shp-20-54,0,0
501020,45,1,"Marietta Transfer Center",,1,2937802,shp-45-51,0,0
511090,30,3,"Hamilton E. Holmes Station",,0,2975509,shp-30-01,0,0
515020,101,1,"Civic Center Station/Five Points Station",,0,2941202,shp-101-02,0,0
519020,101,1,"Civic Center Station/Five Points Station",,0,2941602,shp-101-02,0,0
526020,10,1,"Arts Center Station",,0,2934402,shp-10-03,0,0
526090,10,3,"Arts Center Station",,0,2973609,shp-10-03,0,0
528020,15,1,"Cumberland Transfer Center",,0,2936302,shp-15-01,0,0
1186020,40,1,"KSU-Kennesaw Campus",,0,2937702,shp-40-01,0,0
1188020,50,1,"Cumberland Transfer Center",,0,2935102,shp-50-01,0,0
1195020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938502,shp-Rapid-52,0,0
1200090,15,3,"Cumberland Transfer Center",,0,2973509,shp-15-01,0,0
120070,20,2,"Marietta Transfer Center",,1,2948607,shp-20-54,0,0
1201020,30,1,"Hamilton E. Holmes Station",,0,2936702,shp-30-01,0,0
121070,30,2,"Hamilton E. Holmes Station",,0,2949507,shp-30-01,0,0
1217070,20,2,"Cumberland Transfer Center",,0,2949207,shp-20-03,0,0
1218090,RAPID,3,"Arts Center Station with limited stops",,0,2976009,shp-Rapid-01,0,0
1224010,25,4,"Cumberland Transfer Center",,1,2870301,shp-25-01,0,0
1230090,45,3,"Marietta Transfer Center",,1,2981809,shp-45-51,0,0
1233010,10,4,"Arts Center Station",,0,2844801,shp-10-03,0,0
126020,20,1,"Cumberland Transfer Center",,0,2934502,shp-20-03,0,0
128090,RAPID,3,"Arts Center Station with limited stops",,0,2977209,shp-Rapid-01,0,0
138010,10,4,"Arts Center Station",,0,2844801,shp-10-03,0,0
146010,RAPID,4,"KSU-Kennesaw Campus limited stops",,1,2846101,shp-Rapid-52,0,0
151010,20,4,"Marietta Transfer Center",,1,2844701,shp-20-54,0,0
159020,30,1,"Hamilton E. Holmes Station",,0,2935302,shp-30-01,0,0
189090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2981409,shp-Blue-02,0,0
201090,10,3,"Marietta Transfer Center",,1,2973609,shp-10-52,0,0
202070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950407,shp-Rapid-52,0,0
203070,30,2,"Marietta Transfer Center",,1,2947607,shp-30-52,0,0
207070,20,2,"Marietta Transfer Center",,1,2949207,shp-20-54,0,0
209020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2943502,shp-Blue-02,0,0
213020,15,1,"Cumberland Transfer Center",,0,2936302,shp-15-01,0,0
215070,10,2,"Marietta Transfer Center",,1,2949307,shp-10-52,0,0
222010,20,4,"Marietta Transfer Center",,1,2844701,shp-20-54,0,0
226020,20,1,"Marietta Transfer Center",,1,2934502,shp-20-54,0,0
236010,40,4,"KSU-Kennesaw Campus",,0,2845601,shp-40-01,0,0
237020,30,1,"Hamilton E. Holmes Station",,0,2934002,shp-30-01,0,0
252070,20,2,"Marietta Transfer Center",,1,2948607,shp-20-54,0,0
256070,40,2,"KSU-Kennesaw Campus",,0,2950507,shp-40-01,0,0
257010,50,4,"Marietta Transfer Center",,1,2845101,shp-50-51,0,0
263020,30,1,"Marietta Transfer Center",,1,2935902,shp-30-52,0,0
168090,15,3,"Cumberland Transfer Center",,0,2975209,shp-15-01,0,0
171090,45,3,"Marietta Transfer Center",,1,2981809,shp-45-51,0,0
174020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938602,shp-Rapid-52,0,0
176070,BLUE,2,"Circ Blue - Battery/Cumberland Transfer Center",,1,2951107,shp-Blue-02,0,0
184070,40,2,"Marietta Transfer Center",,1,2950607,shp-40-51,0,0
185070,15,2,"Marietta Transfer Center",,1,2949007,shp-15-51,0,0
188010,GREEN,4,"Circulator Green - Battery/Windy Hill",,0,2846301,shp-Green-03,0,0
189020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
195020,15,1,"Marietta Transfer Center",,1,2934302,shp-15-51,0,0
200070,45,2,"KSU-Kennesaw Campus",,0,2950807,shp-45-01,0,0
20070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950207,shp-Rapid-52,0,0
2090,15,3,"Marietta Transfer Center",,1,2975209,shp-15-51,0,0
211010,25,4,"Cumberland Transfer Center",,1,2870301,shp-25-01,0,0
225020,50,1,"Marietta Transfer Center",,1,2936202,shp-50-51,0,0
225090,50,3,"Marietta Transfer Center",,1,2975109,shp-50-51,0,0
228070,45,2,"KSU-Kennesaw Campus",,0,2950707,shp-45-01,0,0
233010,50,4,"Cumberland Transfer Center",,0,2844501,shp-50-01,0,0
247090,10,3,"Arts Center Station",,0,2973209,shp-10-03,0,0
251070,10,2,"Marietta Transfer Center",,1,2948407,shp-10-52,0,0
261020,30,1,"Marietta Transfer Center",,1,2933802,shp-30-52,0,0
264070,15,2,"Cumberland Transfer Center",,0,2949007,shp-15-01,0,0
266090,40,3,"KSU-Kennesaw Campus",,0,2976509,shp-40-01,0,0
271020,30,1,"Hamilton E. Holmes Station",,0,2936402,shp-30-01,0,0
273090,50,3,"Cumberland Transfer Center",,0,2974809,shp-50-01,0,0
276010,BLUE,4,"Circ Blue - Battery/Cumberland Transfer Center",,1,2846401,shp-Blue-02,0,0
285090,10,3,"Marietta Transfer Center",,1,2973909,shp-10-52,0,0
289020,30,1,"Hamilton E. Holmes Station",,0,2935302,shp-30-01,0,0
303010,25,4,"Hamilton E. Holmes Station",,0,2870101,shp-25-51,0,0
308010,50,4,"Cumberland Transfer Center",,0,2844501,shp-50-01,0,0
310090,50,3,"Cumberland Transfer Center",,0,2974609,shp-50-01,0,0
313020,RAPID,1,"Arts Center Station with limited stops",,0,2938102,shp-Rapid-01,0,0
316070,GREEN,2,"Circulator Green - Battery/Windy Hill",,0,2951207,shp-Green-05,0,0
326020,30,1,"Marietta Transfer Center",,1,2937002,shp-30-52,0,0
332070,10,2,"Marietta Transfer Center",,1,2948207,shp-10-52,0,0
330090,20,3,"Cumberland Transfer Center",,0,2974709,shp-20-03,0,0
341070,15,2,"Marietta Transfer Center",,1,2949007,shp-15-51,0,0
342070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950307,shp-Rapid-52,0,0
347020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938102,shp-Rapid-52,0,0
348070,20,2,"Marietta Transfer Center",,1,2948607,shp-20-54,0,0
